"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X310","2019-07-11 02:00:00","9.000","135.000","2.400","25.600","0.930","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.600",""
"C0A9C0","2019-07-11 02:00:00","35.000","83.000","1.000","28.200","0.800","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","28.100",""
"C0V810","2019-07-11 02:00:00","32.000","161.000","1.400","24.400","0.970","1004.100","-99.000","25.000","-99.000","-99.000","-99.000","25.200","","24.100",""
"C0E730","2019-07-11 02:00:00","26.000","265.000","0.500","29.400","0.670","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.500",""
"C0V770","2019-07-11 02:00:00","26.000","65.000","0.800","24.500","0.960","1005.700","-99.000","5.500","-99.000","-99.000","-99.000","24.600","","24.300",""
"C0UA10","2019-07-11 02:00:00","1711.000","321.000","0.300","17.100","1.000","831.000","-99.000","0.000","-99.000","-99.000","-99.000","17.400","","16.900",""
"C0M640","2019-07-11 02:00:00","155.000","132.000","1.400","26.800","0.790","990.700","-99.000","0.500","-99.000","-99.000","-99.000","26.800","","25.800",""
"C0S660","2019-07-11 02:00:00","794.000","215.000","0.900","22.500","0.830","922.900","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.200",""
"C0AD40","2019-07-11 02:00:00","32.000","127.000","0.300","27.800","0.830","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.200",""
"C0UA00","2019-07-11 02:00:00","392.000","0.000","0.100","24.500","0.990","965.700","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.500",""
"C0I080","2019-07-11 02:00:00","536.000","0.000","0.000","23.000","0.950","952.500","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","23.000",""
"C0UA30","2019-07-11 02:00:00","1397.000","146.000","0.700","19.200","1.000","859.500","-99.000","0.000","-99.000","-99.000","-99.000","21.000","","19.200",""
"C0Z270","2019-07-11 02:00:00","343.000","230.000","1.900","25.800","0.800","970.300","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.400",""
"C0G750","2019-07-11 02:00:00","31.000","180.000","2.800","26.500","0.850","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0A550","2019-07-11 02:00:00","422.000","0.000","0.000","23.200","1.000","961.500","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","23.200",""
"C0G830","2019-07-11 02:00:00","27.000","148.000","2.700","26.200","1.000","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0E810","2019-07-11 02:00:00","53.000","185.000","2.200","26.900","0.840","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.200",""
"C0R640","2019-07-11 02:00:00","21.000","55.000","1.500","25.300","0.940","1007.300","-99.000","7.000","-99.000","-99.000","-99.000","25.400","","25.100",""
"C0D580","2019-07-11 02:00:00","120.000","0.000","0.000","25.300","0.920","992.400","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","25.300",""
"C0M660","2019-07-11 02:00:00","40.000","178.000","2.400","25.800","0.940","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.800",""
"C0K330","2019-07-11 02:00:00","38.000","188.000","0.900","26.400","0.870","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.900",""
"C0E830","2019-07-11 02:00:00","37.000","179.000","3.200","28.200","0.760","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","28.000",""
"C0R420","2019-07-11 02:00:00","504.000","63.000","0.900","23.400","-99.000","948.600","-99.000","5.500","-99.000","-99.000","-99.000","24.300","","22.800",""
"C0X290","2019-07-11 02:00:00","10.000","149.000","3.100","25.700","0.920","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0U760","2019-07-11 02:00:00","22.000","339.000","0.400","26.100","0.950","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0U780","2019-07-11 02:00:00","15.000","281.000","1.100","28.300","0.730","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","28.200",""
"C0H9C0","2019-07-11 02:00:00","3402.000","337.000","0.600","9.700","1.000","678.000","-99.000","1.000","-99.000","-99.000","-99.000","9.700","","9.700",""
"C0V650","2019-07-11 02:00:00","28.000","151.000","1.700","24.900","1.000","1007.400","-99.000","3.500","8.100","156.000","","25.000","","24.600",""
"C0K470","2019-07-11 02:00:00","97.000","106.000","3.000","25.400","0.950","997.000","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0T9N0","2019-07-11 02:00:00","261.000","0.000","0.100","26.800","0.820","978.900","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.200",""
"C0Z070","2019-07-11 02:00:00","247.000","0.000","0.000","25.400","0.940","980.300","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.400",""
"C0Z280","2019-07-11 02:00:00","224.000","112.000","0.700","25.000","0.910","983.600","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0SA40","2019-07-11 02:00:00","200.000","0.000","0.100","25.300","0.890","985.600","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.200",""
"C0V440","2019-07-11 02:00:00","27.000","0.000","0.000","24.000","0.940","1005.100","-99.000","10.000","-99.000","-99.000","-99.000","24.500","","24.000",""
"C0R490","2019-07-11 02:00:00","49.000","0.000","0.100","24.400","0.990","1003.100","-99.000","1.000","-99.000","-99.000","-99.000","24.600","","24.300",""
"C0B010","2019-07-11 02:00:00","38.000","93.000","0.300","27.200","0.920","999.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.200",""
"C0X230","2019-07-11 02:00:00","29.000","149.000","3.000","25.300","0.940","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","25.200",""
"C0S770","2019-07-11 02:00:00","375.000","259.000","0.600","23.700","0.920","965.600","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","23.700",""
"C0H890","2019-07-11 02:00:00","440.000","0.000","0.000","24.000","0.930","959.300","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.800",""
"C0K480","2019-07-11 02:00:00","56.000","167.000","2.300","26.800","0.850","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.100",""
"C0R540","2019-07-11 02:00:00","17.000","353.000","1.500","25.900","0.950","1006.800","-99.000","3.500","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0Z160","2019-07-11 02:00:00","124.000","140.000","0.300","26.000","0.840","995.000","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","18.900",""
"C0AH50","2019-07-11 02:00:00","275.000","142.000","0.900","27.700","0.990","976.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.400",""
"C0F850","2019-07-11 02:00:00","379.000","190.000","1.300","24.700","0.870","965.000","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.700",""
"C0G800","2019-07-11 02:00:00","15.000","204.000","2.100","26.500","0.920","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0U890","2019-07-11 02:00:00","116.000","279.000","1.700","26.900","0.870","995.600","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.900",""
"C0F860","2019-07-11 02:00:00","2215.000","210.000","1.300","15.600","1.000","781.300","-99.000","0.000","-99.000","-99.000","-99.000","15.600","","15.300",""
"CM0170","2019-07-11 02:00:00","106.000","112.000","1.800","24.800","0.910","997.000","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.800",""
"C0B020","2019-07-11 02:00:00","86.000","93.000","2.500","27.700","0.990","995.500","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.600",""
"C0I390","2019-07-11 02:00:00","1184.000","91.000","1.900","19.000","0.950","884.100","-99.000","0.500","-99.000","-99.000","-99.000","19.500","","19.000",""
"C0T9D0","2019-07-11 02:00:00","7.000","0.000","0.100","25.600","0.990","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0E520","2019-07-11 02:00:00","320.000","107.000","0.800","23.400","1.000","971.900","-99.000","0.500","-99.000","-99.000","-99.000","24.100","","23.400",""
"C0V260","2019-07-11 02:00:00","126.000","0.000","0.000","25.300","0.990","995.100","-99.000","0.500","-99.000","-99.000","-99.000","25.300","","24.900",""
"C0S970","2019-07-11 02:00:00","19.000","314.000","1.400","26.300","0.860","1004.700","-99.000","1.000","-99.000","-99.000","-99.000","27.800","","25.600",""
"C0U940","2019-07-11 02:00:00","25.000","260.000","2.000","27.400","0.800","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.400",""
"C0A860","2019-07-11 02:00:00","362.000","0.000","0.000","24.900","0.940","966.800","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.400",""
"C0I480","2019-07-11 02:00:00","2165.000","0.000","0.000","14.200","0.990","788.600","-99.000","0.000","-99.000","-99.000","-99.000","15.000","","14.200",""
"CM0150","2019-07-11 02:00:00","11.000","346.000","0.400","26.800","0.780","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.400",""
"C0X080","2019-07-11 02:00:00","2.000","148.000","2.400","25.000","0.980","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","25.000",""
"C0AH00","2019-07-11 02:00:00","38.000","0.000","0.000","27.500","0.960","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.500",""
"C0V700","2019-07-11 02:00:00","24.000","110.000","0.300","25.700","0.920","1005.400","-99.000","12.000","-99.000","-99.000","-99.000","25.900","","24.600",""
"C0AD00","2019-07-11 02:00:00","86.000","184.000","1.200","29.000","0.830","997.200","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","27.600",""
"C0O900","2019-07-11 02:00:00","9.000","145.000","1.700","25.200","0.990","1007.700","-99.000","0.500","-99.000","-99.000","-99.000","25.300","","25.200",""
"C0R570","2019-07-11 02:00:00","37.000","10.000","1.100","24.800","0.950","1003.800","-99.000","1.000","-99.000","-99.000","-99.000","24.800","","24.000",""
"C0AG90","2019-07-11 02:00:00","25.000","104.000","1.700","28.600","0.790","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","28.600",""
"C0V760","2019-07-11 02:00:00","30.000","89.000","0.700","25.000","1.000","1005.900","-99.000","3.000","-99.000","-99.000","-99.000","25.100","","24.700",""
"C0T9I0","2019-07-11 02:00:00","152.000","223.000","0.900","24.900","0.870","991.500","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.900",""
"C0O980","2019-07-11 02:00:00","18.000","179.000","1.000","24.800","0.990","1007.600","-99.000","0.500","-99.000","-99.000","-99.000","24.800","","24.700",""
"C0R270","2019-07-11 02:00:00","51.000","35.000","2.100","24.200","1.000","1002.000","-99.000","10.000","-99.000","-99.000","-99.000","25.600","","24.200",""
"C0T9H0","2019-07-11 02:00:00","725.000","5.000","0.600","23.400","0.900","929.700","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.700",""
"C0A660","2019-07-11 02:00:00","97.000","0.000","0.000","26.400","1.000","995.500","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.400",""
"C0A890","2019-07-11 02:00:00","40.000","0.000","0.000","25.900","0.960","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0O840","2019-07-11 02:00:00","134.000","125.000","1.400","24.800","1.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.500",""
"C0R530","2019-07-11 02:00:00","16.000","353.000","1.600","24.900","0.990","1006.800","-99.000","5.000","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0G870","2019-07-11 02:00:00","12.000","184.000","2.600","26.300","0.940","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","26.000",""
"C0M820","2019-07-11 02:00:00","980.000","121.000","0.700","20.100","0.930","903.900","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","19.900",""
"C0F9S0","2019-07-11 02:00:00","43.000","174.000","1.000","26.700","0.860","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.700",""
"C0R160","2019-07-11 02:00:00","45.000","265.000","0.800","24.300","0.990","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","24.100",""
"C0A950","2019-07-11 02:00:00","60.000","152.000","1.600","28.500","0.850","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","28.500",""
"C0UA70","2019-07-11 03:00:00","547.000","106.000","2.100","24.500","0.990","947.900","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","24.400",""
"C0G740","2019-07-11 03:00:00","24.000","167.000","2.400","26.400","0.850","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.900",""
"C0F9N0","2019-07-11 03:00:00","75.000","105.000","0.600","28.000","0.790","999.100","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","28.000",""
"C0F9T0","2019-07-11 03:00:00","111.000","205.000","0.800","27.000","0.860","994.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.000",""
"C0S710","2019-07-11 03:00:00","382.000","280.000","0.900","23.900","0.870","966.400","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","23.900",""
"C0M680","2019-07-11 03:00:00","37.000","182.000","1.800","26.300","0.870","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.900",""
"C0X220","2019-07-11 03:00:00","26.000","162.000","3.300","25.200","0.900","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","25.000",""
"C0R560","2019-07-11 03:00:00","22.000","299.000","1.300","25.000","0.970","1006.600","-99.000","12.000","-99.000","-99.000","-99.000","25.200","","24.600",""
"C0F9P0","2019-07-11 03:00:00","26.000","202.000","3.200","28.600","0.780","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","28.200",""
"C0O970","2019-07-11 03:00:00","71.000","104.000","1.700","24.300","1.000","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","24.100",""
"C0F0B0","2019-07-11 03:00:00","311.000","159.000","2.400","27.100","0.760","973.100","-99.000","1.000","-99.000","-99.000","-99.000","27.100","","26.600",""
"C0R620","2019-07-11 03:00:00","34.000","229.000","2.600","28.000","0.880","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.600",""
"C0C660","2019-07-11 03:00:00","176.000","129.000","0.500","27.300","0.780","987.200","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.900",""
"C0SA10","2019-07-11 03:00:00","411.000","113.000","0.800","24.900","0.810","962.500","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","24.800",""
"C0M740","2019-07-11 03:00:00","15.000","170.000","2.800","27.100","0.830","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.100",""
"C0K460","2019-07-11 03:00:00","60.000","223.000","2.100","26.700","0.830","999.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.600",""
"C0X100","2019-07-11 03:00:00","10.000","142.000","2.100","26.600","0.890","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.300",""
"C0K560","2019-07-11 03:00:00","117.000","86.000","0.300","25.000","0.960","995.100","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","25.000",""
"C0R150","2019-07-11 03:00:00","105.000","60.000","1.800","25.100","0.990","995.700","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.500",""
"C0S690","2019-07-11 03:00:00","522.000","24.000","1.500","23.200","0.920","949.700","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.200",""
"C0U870","2019-07-11 03:00:00","474.000","0.000","0.200","24.800","0.900","956.000","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.800",""
"C0A520","2019-07-11 03:00:00","48.000","6.000","0.900","28.700","0.770","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","28.000",""
"C0X130","2019-07-11 03:00:00","27.000","192.000","3.000","25.600","1.000","1005.200","-99.000","0.500","-99.000","-99.000","-99.000","26.000","","25.600",""
"C0V400","2019-07-11 03:00:00","56.000","36.000","1.300","24.900","0.960","1001.700","-99.000","1.000","-99.000","-99.000","-99.000","25.000","","24.600",""
"C0UA40","2019-07-11 03:00:00","1121.000","11.000","0.300","20.700","0.970","887.400","-99.000","0.000","-99.000","-99.000","-99.000","20.800","","20.400",""
"C0G720","2019-07-11 03:00:00","50.000","160.000","2.100","26.200","0.950","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.800",""
"C0G890","2019-07-11 03:00:00","24.000","158.000","3.100","28.100","0.930","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.900",""
"C0I540","2019-07-11 03:00:00","3344.000","279.000","6.300","8.800","1.000","684.100","-99.000","-99.000","-99.000","-99.000","-99.000","9.400","","8.700",""
"C0K390","2019-07-11 03:00:00","31.000","181.000","2.800","25.900","0.990","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.900",""
"C0T9A0","2019-07-11 03:00:00","498.000","230.000","0.800","24.900","0.840","953.800","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.700",""
